# l TT EE TE
1.606000000000000000e+03 4.144607006279013035e+02 2.078113718923821907e+01 -9.828072779400921277e+00
1.607000000000000000e+03 4.131871802365215558e+02 2.078325589435394249e+01 -1.020135079032059799e+01
1.608000000000000000e+03 4.119452879702513997e+02 2.078313885591076016e+01 -1.057495296012386632e+01
1.609000000000000000e+03 4.107350351643243584e+02 2.078078811893294997e+01 -1.094855726791789685e+01
1.610000000000000000e+03 4.095564368806284392e+02 2.077627974276077794e+01 -1.132213875954536419e+01
1.611000000000000000e+03 4.084095119063038624e+02 2.076968951732666469e+01 -1.169537525982385340e+01
1.612000000000000000e+03 4.072942827500268663e+02 2.076087011253954628e+01 -1.206824162090309471e+01
1.613000000000000000e+03 4.062100328008439760e+02 2.074989677930391707e+01 -1.244048971816904370e+01
1.614000000000000000e+03 4.051567919895535965e+02 2.073684449912785510e+01 -1.281194556476572721e+01
1.615000000000000000e+03 4.041345939423918594e+02 2.072171370084639008e+01 -1.318250929220404011e+01
1.616000000000000000e+03 4.031434759670364656e+02 2.070443026095681205e+01 -1.355208084757091669e+01
1.617000000000000000e+03 4.021827362008044133e+02 2.068499407106731525e+01 -1.392041140734539617e+01
1.618000000000000000e+03 4.012524192610800355e+02 2.066347903844808798e+01 -1.428740049234521159e+01
1.619000000000000000e+03 4.003518305527463781e+02 2.063981023618094213e+01 -1.465294738178059397e+01
1.620000000000000000e+03 3.994810219127772939e+02 2.061413532143424732e+01 -1.501680252743629218e+01
1.621000000000000000e+03 3.986400487467918197e+02 2.058623026830926150e+01 -1.537901323600870640e+01
1.622000000000000000e+03 3.978282271626266038e+02 2.055631648733690042e+01 -1.573925509904688447e+01
1.623000000000000000e+03 3.970456196060027878e+02 2.052431799152379455e+01 -1.609750052608663751e+01
1.624000000000000000e+03 3.962915491531226166e+02 2.049023281503648164e+01 -1.645349874189943407e+01
1.625000000000000000e+03 3.955660851404218761e+02 2.045413301447263166e+01 -1.680722146943523398e+01
1.626000000000000000e+03 3.948693002863412858e+02 2.041609038672823573e+01 -1.715849149440636978e+01
1.627000000000000000e+03 3.941997849752191883e+02 2.037595361995723309e+01 -1.750713121456394816e+01
1.628000000000000000e+03 3.935583613835710253e+02 2.033386827965232158e+01 -1.785296262215160468e+01
1.629000000000000000e+03 3.929443692534085244e+02 2.028983110928870204e+01 -1.819603013705610195e+01
1.630000000000000000e+03 3.923571515081138728e+02 2.024376431557948308e+01 -1.853600632162660844e+01
1.631000000000000000e+03 3.917967970307727796e+02 2.019581270433188536e+01 -1.887293469874269292e+01
1.632000000000000000e+03 3.912626549350285927e+02 2.014589798137086163e+01 -1.920656118354548170e+01
1.633000000000000000e+03 3.907540773387336799e+02 2.009409017208153614e+01 -1.953685405142680409e+01
1.634000000000000000e+03 3.902719049704822396e+02 2.004038477302214005e+01 -1.986363250421363702e+01
1.635000000000000000e+03 3.898147529289685167e+02 1.998470275413417951e+01 -2.018686378810763316e+01
1.636000000000000000e+03 3.893819819557222672e+02 1.992718769505127341e+01 -2.050629176034196632e+01
1.637000000000000000e+03 3.889744412010811061e+02 1.986790865347612822e+01 -2.082195685811547747e+01
1.638000000000000000e+03 3.885907539784906817e+02 1.980671160064947856e+01 -2.113360181524367221e+01
1.639000000000000000e+03 3.882310318677028249e+02 1.974373940842824027e+01 -2.144119163160901209e+01
1.640000000000000000e+03 3.878946461365968048e+02 1.967906043441907471e+01 -2.174469070785510993e+01
1.641000000000000000e+03 3.875809705021016498e+02 1.961266852470961197e+01 -2.204383998035701708e+01
1.642000000000000000e+03 3.872901238902988439e+02 1.954455730018625559e+01 -2.233860260799717778e+01
1.643000000000000000e+03 3.870214846908102686e+02 1.947479444293563944e+01 -2.262894110770890777e+01
1.644000000000000000e+03 3.867751763508256317e+02 1.940344741572384279e+01 -2.291466877381943235e+01
1.645000000000000000e+03 3.865498387937221878e+02 1.933043489805530513e+01 -2.319567251520910034e+01
1.646000000000000000e+03 3.863455996827502759e+02 1.925574963982561627e+01 -2.347198712577590740e+01
1.647000000000000000e+03 3.861618458396054621e+02 1.917960703155259239e+01 -2.374342385420175461e+01
1.648000000000000000e+03 3.859979660033260416e+02 1.910185083966234387e+01 -2.400986752556422488e+01
1.649000000000000000e+03 3.858540935895748589e+02 1.902254747789461575e+01 -2.427127652926746393e+01
1.650000000000000000e+03 3.857288781103544011e+02 1.894168887675667179e+01 -2.452753424030282758e+01
1.651000000000000000e+03 3.856224568013166731e+02 1.885941533041312823e+01 -2.477859757210746139e+01
1.652000000000000000e+03 3.855349699632149623e+02 1.877571834481678437e+01 -2.502442267375504770e+01
1.653000000000000000e+03 3.854643312988066555e+02 1.869058922988588733e+01 -2.526489064401604168e+01
1.654000000000000000e+03 3.854121701595565810e+02 1.860401911043290468e+01 -2.549988180727307707e+01
1.655000000000000000e+03 3.853764031247716844e+02 1.851614749701348117e+01 -2.572942427054656633e+01
1.656000000000000000e+03 3.853564337773869397e+02 1.842696515583342531e+01 -2.595347106337314003e+01
1.657000000000000000e+03 3.853531526358735846e+02 1.833653696324534721e+01 -2.617182584505826171e+01
1.658000000000000000e+03 3.853652229123813413e+02 1.824477905930127619e+01 -2.638451431331722574e+01
1.659000000000000000e+03 3.853927946225339269e+02 1.815183026939509503e+01 -2.659148706177016308e+01
1.660000000000000000e+03 3.854345331814347446e+02 1.805775497445091915e+01 -2.679269385532966297e+01
1.661000000000000000e+03 3.854905906813256138e+02 1.796246883168624464e+01 -2.698808362246868242e+01
1.662000000000000000e+03 3.855596344905024466e+02 1.786611019645576803e+01 -2.717753016437150748e+01
1.663000000000000000e+03 3.856425613689004308e+02 1.776866870913458030e+01 -2.736112928198506111e+01
1.664000000000000000e+03 3.857380403998269003e+02 1.767020815008392276e+01 -2.753875306843507786e+01
1.665000000000000000e+03 3.858454842733275996e+02 1.757071787716559541e+01 -2.771027275335644191e+01
1.666000000000000000e+03 3.859643063957611844e+02 1.747018711382307288e+01 -2.787578154761641969e+01
1.667000000000000000e+03 3.860946636706938193e+02 1.736882780422503103e+01 -2.803522322041210657e+01
1.668000000000000000e+03 3.862359707759139269e+02 1.726648034993703007e+01 -2.818846637777786412e+01
1.669000000000000000e+03 3.863869001116070194e+02 1.716320788268662412e+01 -2.833552730849312695e+01
1.670000000000000000e+03 3.865476102546191441e+02 1.705914770215490606e+01 -2.847634712937118096e+01
1.671000000000000000e+03 3.867175174034787801e+02 1.695421414681236172e+01 -2.861094034845588041e+01
1.672000000000000000e+03 3.868960381643148025e+02 1.684854429982664570e+01 -2.873924629460421087e+01
1.673000000000000000e+03 3.870825895024242413e+02 1.674212657648764946e+01 -2.886135196497592048e+01
1.674000000000000000e+03 3.872773315294142549e+02 1.663502357969464285e+01 -2.897712060489748254e+01
1.675000000000000000e+03 3.874789389506620410e+02 1.652729782147333637e+01 -2.908663740664662356e+01
1.676000000000000000e+03 3.876875723582330693e+02 1.641901172803244080e+01 -2.918991237360363300e+01
1.677000000000000000e+03 3.879026496787710698e+02 1.631022764485499010e+01 -2.928688031880318476e+01
1.678000000000000000e+03 3.881243317965217443e+02 1.620085927481631671e+01 -2.937754943087971427e+01
1.679000000000000000e+03 3.883505511660786169e+02 1.609104310084869027e+01 -2.946192698989221981e+01
1.680000000000000000e+03 3.885814687751140468e+02 1.598084125710982661e+01 -2.953994508353377668e+01
1.681000000000000000e+03 3.888179884265135229e+02 1.587016725068212075e+01 -2.961168345773357302e+01
1.682000000000000000e+03 3.890572996798852046e+02 1.575915738430747126e+01 -2.967714666662418566e+01
1.683000000000000000e+03 3.893003061528204967e+02 1.564779934411471274e+01 -2.973618978989131278e+01
1.684000000000000000e+03 3.895464256259654121e+02 1.553608077187901060e+01 -2.978896413501608365e+01
1.685000000000000000e+03 3.897950756624438213e+02 1.542413783729287147e+01 -2.983539725435680268e+01
1.686000000000000000e+03 3.900456735562590893e+02 1.531195810923060741e+01 -2.987549008112756255e+01
1.687000000000000000e+03 3.902976362796335366e+02 1.519952912803342571e+01 -2.990939121523530986e+01
1.688000000000000000e+03 3.905511232642336950e+02 1.508698697779680309e+01 -2.993702550846500543e+01
1.689000000000000000e+03 3.908055506761137394e+02 1.497424487413976912e+01 -2.995839120154710500e+01
1.690000000000000000e+03 3.910595913594495414e+02 1.486151315400052830e+01 -2.997355992757140086e+01
1.691000000000000000e+03 3.913134032840467285e+02 1.474870501288788915e+01 -2.998252814874895478e+01
1.692000000000000000e+03 3.915671438163969356e+02 1.463588221115787746e+01 -2.998529144403131852e+01
1.693000000000000000e+03 3.918187411543704570e+02 1.452303222875516830e+01 -2.998199308057802881e+01
1.694000000000000000e+03 3.920698369458459069e+02 1.441029112095379894e+01 -2.997247831754701153e+01
1.695000000000000000e+03 3.923176150405473095e+02 1.429764638956170408e+01 -2.995688867925865395e+01
1.696000000000000000e+03 3.925637154461682030e+02 1.418501127161627018e+01 -2.993521625966019073e+01
1.697000000000000000e+03 3.928068059127076026e+02 1.407259616206551733e+01 -2.990752657864424435e+01
1.698000000000000000e+03 3.930455532059785924e+02 1.396031435088949380e+01 -2.987373573768000412e+01
1.699000000000000000e+03 3.932808515449929132e+02 1.384822772922696110e+01 -2.983405612729099232e+01
1.700000000000000000e+03 3.935121083581365724e+02 1.373647251095180088e+01 -2.978840216581805578e+01
1.701000000000000000e+03 3.937387299877030387e+02 1.362488779533366312e+01 -2.973691020515908789e+01
1.702000000000000000e+03 3.939601219317635810e+02 1.351368404895414699e+01 -2.967956686303697467e+01
1.703000000000000000e+03 3.941764312958908363e+02 1.340292320076766330e+01 -2.961658070586367586e+01
1.704000000000000000e+03 3.943870609474673188e+02 1.329244438839308984e+01 -2.954793664162730593e+01
1.705000000000000000e+03 3.945921551138181940e+02 1.318253251451482200e+01 -2.947369306222762475e+01
1.706000000000000000e+03 3.947903708050212117e+02 1.307302684968429851e+01 -2.939398185209816461e+01
1.707000000000000000e+03 3.949818490818627765e+02 1.296398958862476292e+01 -2.930871126311082620e+01
1.708000000000000000e+03 3.951659864787686161e+02 1.285555728795730701e+01 -2.921808590829653696e+01
1.709000000000000000e+03 3.953436634372169465e+02 1.274764373686883800e+01 -2.912208678681497886e+01
1.710000000000000000e+03 3.955127872244484024e+02 1.264038566274982323e+01 -2.902076842773223930e+01
1.711000000000000000e+03 3.956742345432368779e+02 1.253369703474538888e+01 -2.891425890006408039e+01
1.712000000000000000e+03 3.958266516171922262e+02 1.242764048577529934e+01 -2.880261125608592110e+01
1.713000000000000000e+03 3.959701682974616119e+02 1.232227874997645856e+01 -2.868587782541767695e+01
1.714000000000000000e+03 3.961049123255475592e+02 1.221760038358629963e+01 -2.856403594236631704e+01
1.715000000000000000e+03 3.962302664326335844e+02 1.211366833627063500e+01 -2.843735937454203011e+01
1.716000000000000000e+03 3.963463539456524245e+02 1.201054567187984645e+01 -2.830582406619575764e+01
1.717000000000000000e+03 3.964518102200789826e+02 1.190822128913942102e+01 -2.816947956733858405e+01
1.718000000000000000e+03 3.965467539199221960e+02 1.180668420927890061e+01 -2.802852332909596811e+01
1.719000000000000000e+03 3.966320441247810891e+02 1.170599786359306371e+01 -2.788285501478424777e+01
1.720000000000000000e+03 3.967055660991488253e+02 1.160615153042685321e+01 -2.773274506376026949e+01
1.721000000000000000e+03 3.967689167545598252e+02 1.150728318960325502e+01 -2.757816615245605618e+01
1.722000000000000000e+03 3.968207190839157761e+02 1.140930810876066559e+01 -2.741923890817665921e+01
1.723000000000000000e+03 3.968603362889136292e+02 1.131236454814653314e+01 -2.725615763860080420e+01
1.724000000000000000e+03 3.968893574052572717e+02 1.121636806330913139e+01 -2.708881892748702924e+01
1.725000000000000000e+03 3.969056545805752876e+02 1.112138292624421609e+01 -2.691749019962485789e+01
1.726000000000000000e+03 3.969093257157716721e+02 1.102739927844861612e+01 -2.674214118294606379e+01
1.727000000000000000e+03 3.969012087592249145e+02 1.093455598491508418e+01 -2.656288962337277937e+01
1.728000000000000000e+03 3.968799103340815009e+02 1.084269493653063243e+01 -2.637985273184001045e+01
1.729000000000000000e+03 3.968455198839512263e+02 1.075202960493771975e+01 -2.619314719851159623e+01
1.730000000000000000e+03 3.967981239766168642e+02 1.066247649427558031e+01 -2.600274064017423825e+01
1.731000000000000000e+03 3.967370634459568350e+02 1.057402656188118151e+01 -2.580882303232642982e+01
1.732000000000000000e+03 3.966624190421101162e+02 1.048674522140213661e+01 -2.561143530641396282e+01
1.733000000000000000e+03 3.965735257446729065e+02 1.040069806233115557e+01 -2.541069221525100730e+01
1.734000000000000000e+03 3.964704584190744754e+02 1.031580228596187432e+01 -2.520663378108863739e+01
1.735000000000000000e+03 3.963525461358624398e+02 1.023212384228318683e+01 -2.499944816134950543e+01
1.736000000000000000e+03 3.962213435030658957e+02 1.014972886578201283e+01 -2.478924881349511367e+01
1.737000000000000000e+03 3.960754308161106110e+02 1.006860939467145322e+01 -2.457607451054213854e+01
1.738000000000000000e+03 3.959148710657758556e+02 9.988757657047028005e+00 -2.436018649072383013e+01
1.739000000000000000e+03 3.957397242685410106e+02 9.910240356965406505e+00 -2.414154848875272918e+01
1.740000000000000000e+03 3.955500474694363788e+02 9.833050109938080041e+00 -2.392034673624075225e+01
1.741000000000000000e+03 3.953458947471995089e+02 9.757179728854625367e+00 -2.369661856020521995e+01
1.742000000000000000e+03 3.951265743865554327e+02 9.682696509827954046e+00 -2.347062381670906106e+01
1.743000000000000000e+03 3.948921345575536748e+02 9.609519383951083071e+00 -2.324225063907124422e+01
1.744000000000000000e+03 3.946418776566176803e+02 9.537790336995350060e+00 -2.301168400571555850e+01
1.745000000000000000e+03 3.943773316593747609e+02 9.467428710502050038e+00 -2.277903433907349751e+01
1.746000000000000000e+03 3.940963074546384632e+02 9.398502621322327499e+00 -2.254441180558442781e+01
1.747000000000000000e+03 3.937995843750815084e+02 9.330931829554900858e+00 -2.230777776526351985e+01
1.748000000000000000e+03 3.934879388736651435e+02 9.264859157926206734e+00 -2.206946477286055597e+01
1.749000000000000000e+03 3.931591732009642328e+02 9.200204792562638900e+00 -2.182935947603487037e+01
1.750000000000000000e+03 3.928155437735566125e+02 9.136963418706814721e+00 -2.158771975063965698e+01
1.751000000000000000e+03 3.924555898106754057e+02 9.075204236272218949e+00 -2.134458039544538721e+01
1.752000000000000000e+03 3.920800754432061694e+02 9.014922436170245135e+00 -2.110012440431511394e+01
1.753000000000000000e+03 3.916890189830485838e+02 8.956113443484335690e+00 -2.085438601125099822e+01
1.754000000000000000e+03 3.912816931391189996e+02 8.898772904917969129e+00 -2.060747361186301418e+01
1.755000000000000000e+03 3.908581107065394349e+02 8.842970973591210537e+00 -2.035956978028786324e+01
1.756000000000000000e+03 3.904190245855177182e+02 8.788629459743154015e+00 -2.011063415210808358e+01
1.757000000000000000e+03 3.899636992947641829e+02 8.735818965866942065e+00 -1.986092342580166203e+01
1.758000000000000000e+03 3.894921394945536690e+02 8.684461753739334711e+00 -1.961047139515205728e+01
1.759000000000000000e+03 3.890043471690797219e+02 8.634673449485479324e+00 -1.935938610017356609e+01
1.760000000000000000e+03 3.885010644781634710e+02 8.586384198582624805e+00 -1.910770127700202536e+01
